pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_HYPERSENSITIVITY	0.00271948801450729	0.0310698313770116	0.431707695803346	-0.703159358412143	-1.82747265746661	14	FCGR2B/FCER1A/BTK/IL20RB/HLA-E/ZP3/EXT1
GOBP_ICOSANOID_METABOLIC_PROCESS	9.21574376957181e-07	0.00011500775622181	0.659444398037935	-0.522739301692311	-2.08595829013797	92	MIF/GSTP1/AKR1B1/PLA2G4C/GPX1/ABCC1/GPX4/CD74/PYCARD/ANXA1/AKR1C1/HPGDS/AKR1C3/AKR1C2/CBR1/FAAH/ACOX1/PTGES/ALOX15B/PTGR2/DPEP2/GGT5/CYP2S1/ALOX5AP/CYP2C18/SYK/HPGD/PTGES2/EPHX1/CYP4Z1/AKR1C4/TBXAS1/LTC4S/NLRC4/NAIP/ABHD6
GOBP_ICOSANOID_TRANSPORT	0.00313807911700121	0.0340156593818372	0.431707695803346	-0.515265730201401	-1.72960380233572	40	MIF/ABCC3/ABCC1/ANXA1/P2RX7/PLA2G2D/TNFRSF11A/PTGES/LEP/SLCO2B1/ABCC2/LHCGR/SYK
GOBP_IMPORT_INTO_NUCLEUS	0.000234334602297792	0.00594827811516736	0.518848077743792	0.365264142952097	1.62974537851397	156	KPNB1/SPG11/MAVS/MAPK14/POM121/EP300/LRRK2/APPL1/PIK3R1/NUP98/PTGS2/CABP1/ABRA/IPO7/GLI3/STK3/RANBP2/UBR5/NF1/HNRNPA1/CHP1/NFKBIA/PKIA/TPR/PRICKLE1/PPP3R1/TRIM28/NUP58/FAM53B/NUP155/IPO8/IPO9/TNPO2/CSE1L/ELAVL1/NOTCH1/PHB2/TSC2/POM121C/ATF2/STK4/BACH2/NUP214/TARDBP/JAK2/ZIC1
GOBP_INORGANIC_ION_HOMEOSTASIS	7.14817275112657e-05	0.00277155964057391	0.538434096309916	-0.316827323850466	-1.52681666909747	435	FTH1/CP/ATOX1/FTL/CALB2/HFE/TRDN/SFRP4/CYB561A3/CYBA/EIF2AK1/GSTO1/BDH2/CCL13/MCUB/CCL3/CCL19/ZNHIT1/SLC24A3/THADA/SLC40A1/CUTC/P2RX7/HTR2B/TMEM178A/KCNA1/JPH2/HEXB/CCDC115/CXCL9/FKBP1A/B2M/CYB561/APLNR/CALM1/SLC39A4/SLC31A2/CAV1/MCUR1/NOL3/STC2/P2RY6/SCNN1G/KCNMA1/CXCL10/KCNE3/ATP2A1/BOLA1/COMMD1/SLC35G1/BAX/STC1/BCAP31/MICU1/SLC39A7/TMEM64/RASA3/TRPV4/ARF1/SLC11A2/FASLG/RGN/EPB42/SOD1/LHCGR/CALM2/NDFIP1/CCL15/HMOX1/SLC8B1/THY1/TRPM2/CCL21/RYR1/JPH4/TMEM165/GLRX5/TMEM203/GRIK2/SCGN/F2R/MCU/SCARA5/CCL14/TFRC/FIS1/COX19/SCNN1A/SNX10/HERPUD1/TMCO1/SMDT1/CCR1/FKBP1B/DMPK/GRM1/SLC1A1/CASQ1/KLHL3/TBXAS1/ABCC6/PKD2/XCR1/HTR2A/SCNN1B/MT1G/SCO2/HRC/MCOLN2/DRD1/EXT1/ATP6V0D1/ENPP3
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.000261359974593597	0.00642443937549009	0.49849310876659	0.409645750010022	1.74208305873879	111	NAMPT/PTPRA/PHIP/PDK2/SORL1/OSBPL8/OGT/APPL1/PIK3R1/ZNF592/GAB1/PDPK1/BCAR3/SIK2/TNS2/PIP4K2B/SOGA1/PIK3CA/ZNF106/EIF4EBP2/FOXO1/GRB10/ZBTB7B/SESN3/RAF1/GSK3B/PRKCZ/ADIPOR1/SIRT1/IRS1/TSC2/FER/INSR/INSRR/PIK3R3/IGF1R/GSK3A/SMARCC1/NUCKS1/RELA/SH2B2/SOS2
GOBP_INTERNAL_PROTEIN_AMINO_ACID_ACETYLATION	0.00156555080535734	0.0217408882567711	0.45505986738723	0.463658498610631	1.77240567779019	56	EP300/PHF20/MSL1/SMARCA5/CREBBP/AUTS2/DDX21/NFYA/BAZ1B/KAT7/MSL2/EP400/DEK/TAF5L/BAG6
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	1.13028741322968e-05	0.000753576553450528	0.593325476396405	0.581901778822525	2.10993270541613	47	ESR1/CNOT1/RBFOX2/PADI2/KMT2D/EGLN2/PAK1/WBP2/ESR2/ZNF366/CARM1/PARP1/LATS1/PPARGC1B/DDX17/LBH/ARID1A/PHB2/CYP7B1/STRN3/KANK2
GOBP_INTRACELLULAR_PH_REDUCTION	0.00206611077619965	0.0260191702180768	0.431707695803346	-0.476476541359313	-1.70705161280365	53	SLAMF8/ATP6V0E1/ATP6AP2/GRN/ATP6V1F/ATP6V0E2/CREG1/CCDC115/RNASEK/ATP6V0B/PPT1/CLN5/FASLG/RAB7A/TMEM9/SLC9A7
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	6.29131685352462e-05	0.00256709298796137	0.538434096309916	0.320557632137595	1.56473745665917	309	ESR1/NCOA2/PPARA/NCOA1/THRA/CNOT1/NR3C1/RBFOX2/MAVS/RNF125/MEFV/PLIN5/PADI2/EP300/NR3C2/MAP2K6/KMT2D/EGLN2/PPARG/PAK1/LMO3/ASXL2/RORC/F2RL1/WBP2/PER1/NCOR2/RORA/PTGIS/UBR5/NR4A1/TRIM25/ITCH/TRERF1/ESR2/NFKBIA/FABP5/ZNF366/EIF2AK2/UBE3A/NR6A1/FKBP4/DDX3X/CARM1/PARP1/FLOT2/LATS1/TIRAP/PPARGC1B/DDX17/LBH/ZCCHC3/USP15/ARNT/TRIM24/TCF21/PUM2/PKN1/TRIM68/PRMT2/SIRT1/HDAC1/SEC14L1/RXRG/RXRA/ARID1A/PHB2/TWIST1/VDR/ESRRA/ASXL1/CYP7B1/OAS3/CRY1/CITED2/STRN3/ZMIZ1/OTULIN/KDM1A/JAK2/KANK2/TLR4/LSM14A/CLPB/ERBIN/NR2F1/FAM120B/NLRX1/SNAI2/RARB/RELA/IPO5/CYLD/SAFB2/KDM4C/NCOA4/TLR6/PAGR1/PPARD/MAPK1/DDX60/DCBLD2/TP63/RFTN1/PTPRS/KCNJ8/NCOR1
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.000532320812421216	0.0105317292441222	0.477270815362862	0.292216761270333	1.44764753741032	363	ACVR1C/HECTD1/NCOA1/VPS54/CNOT1/MIB1/VEGFA/IGF1/CHD8/SETD2/MT-ND4/EPB41L5/KIDINS220/BCOR/PKD1/TMEM100/PLCG1/APOB/C6/CMIP/BPTF/TET1/RDH10/OCRL/SH3PXD2A/BIRC6/GLI3/ZFAND5/ADCY9/BCL2L1/RSPO3/CUL4A/MYO18B/STK3/BAP1/ATP11A/JAG2/ZBED6/NPAT/HEY1/TRIM28/LATS1/SP3/KLF4/HIF1A/LEF1/EDN1/WDTC1/PRDM1/ARNT/BCL2L11/CUL3/BMI1/PTCH1/SRF/ZNF335/FURIN/AKAP3/NOTCH1/EGLN1/WDR19/SLC35E2B/NOTCH2/INPP5B/FOXD3/TFEB/TWIST1/CEBPA/ADAM10/INTS1/B9D1/CCNB1IP1/ATF2/SUPT6H/RRP7A/COPS2/ATP7A/STK4/CITED2/CPT2/LATS2/ZMIZ1/PHF6/GNA13/CHD7/SIN3A/NCAPG2/EGFR/XAB2/N4BP2L2/TTPA/UNK/RIC8A/PSPH/TAF8/DNAAF2/GATA1/NASP/SMAD4/AXIN1
GOBP_ISOPRENOID_METABOLIC_PROCESS	6.89551272942134e-05	0.00272849271984501	0.538434096309916	-0.438731276277207	-1.78896448805639	109	AKR1B1/NPC2/DHDDS/AKR1C1/PLB1/AKR1C3/ALG3/SCPEP1/AKR1B15/ALDH1A2/ALDH1A1/DPAGT1/RDH5/DHRS9/RARRES2/ALDH1A3/AKR1B10/DPM2/DPM3/LIPA/ALG8/CYP2S1/CYP2C18/PNPLA4/PLPP6/AKR1C4/RBP1/DHRS4L1/GGPS1/ALDH3A2/PMVK/ALG1/RDH14/ALG2/HSD17B6/ALG14/DHRS4L2
GOBP_KERATINIZATION	0.00533280344748796	0.0488790101298002	0.407017918923954	-0.592181294551007	-1.71025637175356	21	KRT5/SHARPIN/TGM1/TCHH/PPHLN1/KRT16/SFN/EVPL/KRT7/LCE3A/KAZN/CNFN
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	0.00189686126870332	0.0246187301194109	0.45505986738723	-0.305548089925855	-1.44572864597788	363	BAD/HLA-DPB1/RHOA/LGALS1/HAVCR2/BMP4/HLA-DRA/VSIG4/HFE/FCGR2B/CD86/IL18/HLA-DQB1/HLA-DQA1/TNIP1/HLA-DRB1/AIF1/HLA-DPA1/SPTA1/CD74/LILRB4/PYCARD/IL4I1/ANXA1/CCL19/HLA-DRB5/FOXJ1/CD4/HLA-DMB/PLA2G2D/CD209/NLRP3/CD83/NCKAP1L/LGALS9/CD44/CD276/CERCAM/B2M/EBI3/HLA-DQA2/LOXL3/ITGB2/VNN1/CAV1/ACTB/FADD/GCNT1/TNFSF9/MAP3K8/HLA-DMA/ASCL2/TNFAIP8L2/LEP/HES1/GPNMB/CCL2/NCK1/IL20RB/NDFIP1/CD46/THY1/SYK/CCL21/FERMT3/CD70/IRAK1/CLEC4G/IL12A/LAPTM5/CASP3/TFRC/HLA-E/ILDR2/MAD1L1/MSN/DUSP3/PECAM1/RIPK2/HLA-DOA/HLA-A/PDCD1LG2/PTPN11/LILRB1/ADTRP
GOBP_LEUKOCYTE_CHEMOTAXIS	8.04572026504574e-05	0.00301219388692136	0.538434096309916	-0.383474781673157	-1.70764518071817	205	MIF/MAPK3/SLAMF8/ITGA1/VEGFB/CCL22/FOLR2/AIF1/FCER1G/CD74/BST1/CCL13/ANXA1/CCL3/CCL19/PLA2G7/CXCL16/CSF1R/C3AR1/CYP19A1/CCL18/RAC1/NCKAP1L/CXCL9/LGALS9/LGMN/SPI1/ITGB2/MMP2/NBL1/TNFRSF11A/RARRES2/CXCL10/THBS1/SERPINE1/PTPRO/GPR183/TRPV4/CCL2/MPP1/SAA1/GREM1/CCL15/CXCL2/SLC8B1/SYK/TRPM2/CCL21/TNFAIP6/NINJ1/IL12A/MCU/CCL14/CCR1/MMP28/PPIB/SBDS/JAM3/LBP/CXCL8/PPIA/PGF/HSD3B7/TRPM4/TMEM102/CREB3
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	7.70849527696427e-05	0.00293103488382696	0.538434096309916	-0.431781619347446	-1.78751563134448	120	HAVCR2/HLA-DRA/TYROBP/HFE/FCGR2B/IL18/CD1E/HLA-DRB1/PRDX1/CD1C/P2RX7/NCKAP1L/LGALS9/B2M/DNASE1/SPI1/LAMP1/KLRB1/CTSH/FADD/ARRB2/LEP/MYD88/ULBP3/GZMB/HPRT1/IL12A/TUSC2/HLA-E/SLAMF7/MR1/DNASE1L3/HLA-A/LILRB1/SCNN1B/ITGAM
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	0.00102101820320861	0.0162395280882885	0.45505986738723	-0.297935257555623	-1.41251255178066	369	CLU/C1QC/C1QA/HAVCR2/HLA-DRA/C1QB/TYROBP/HFE/FCGR2B/IL18/SLAMF9/CD1E/VAMP8/HLA-DRB1/FCER1G/CD74/LILRB4/IL4I1/PRDX1/CD1C/CCL3/FCER1A/C1S/ERCC1/FOXJ1/P2RX7/NLRP3/CD84/NCKAP1L/LGALS9/B2M/C2/DNASE1/SPI1/LAMP1/BTK/ITGB2/KLRB1/MILR1/CTSH/FADD/ARRB2/TREM2/FCER2/LEP/C1RL/MAD2L2/MYD88/IL20RB/NDFIP1/SCN11A/ULBP3/CD46/SYK/GZMB/CD70/HPRT1/C12orf4/CLEC4G/IL12A/LIG4/TFRC/TUSC2/HLA-E/SLAMF7/MR1/S100A13/DNASE1L3/TLR3/HLA-A/LILRB1/C1R/ZP3/SCNN1B/ITGAM/TRPM4/BATF/IGHG4
GOBP_LEUKOCYTE_MIGRATION	0.000678834347392882	0.0121140234783447	0.477270815362862	-0.312602562095652	-1.46910631697724	344	MIF/MAPK3/SLAMF8/RHOA/CD99/ITGA1/CD9/VEGFB/CCL22/FOLR2/AIF1/FCER1G/CD74/BST1/CCL13/PYCARD/ANXA1/CCL3/CCL19/PLA2G7/FOXJ1/CXCL16/CSF1R/C3AR1/CYP19A1/CCL18/RAC1/NCKAP1L/CXCL9/LGALS9/LGMN/SPI1/ITGB2/XG/MMP2/NBL1/FADD/TNFRSF11A/RARRES2/GCNT1/PTGER4/CXCL10/ASCL2/CD200R1/TREM2/LEP/THBS1/SERPINE1/PTPRO/GPR183/TRPV4/CCL2/MPP1/MYD88/SAA1/GREM1/CCL15/HMOX1/CXCL2/SLC8B1/THY1/SYK/TRPM2/CCL21/TNFAIP6/NINJ1/IL12A/MCU/CCL14/CCR1/MSN/PECAM1/MMP28/PPIB/SBDS/JAM3/LBP/CXCL8/PPIA/ADTRP/CD99L2/PGF/ZP3/HSD3B7/TRPM4/MCOLN2/TMEM102/EXT1/CREB3/PLVAP/CCL8
GOBP_LEUKOCYTE_PROLIFERATION	6.9563120878442e-05	0.00273035249447885	0.538434096309916	-0.347080286062455	-1.6132424166096	294	CLU/MIF/MAPK3/CD151/HLA-DPB1/HAVCR2/BMP4/GSTP1/VSIG4/TYROBP/FCGR2B/CD86/IL18/HLA-DRB1/AIF1/HLA-DPA1/SPTA1/CD74/BST1/LILRB4/PYCARD/IL4I1/ANXA1/CCL19/FOXJ1/CSF1R/HLA-DMB/P2RX7/PLA2G2D/CD209/NCKAP1L/LGALS9/CD276/FLT3/EBI3/NPR3/BTK/FADD/TNFSF9/HHEX/TREM2/LEP/HES1/GPR183/BAX/LIPA/GPNMB/NCK1/MYD88/IL20RB/CD180/NDFIP1/GREM1/PSMB10/CD46/SYK/CD70/HPRT1/TNFSF8/CLEC4G/IL12A/CASP3/TFRC/HLA-E/MAD1L1/MSN/FKBP1B/RIPK2/HLA-A/PDCD1LG2/LILRB1
GOBP_LIPID_LOCALIZATION	0.00177231257496722	0.023632452883193	0.45505986738723	0.272921895970921	1.36273485385923	395	ACVR1C/PPARA/SPG11/VPS54/ADIPOQ/ANO6/ATP11B/CDS2/PLIN5/ABHD5/FFAR2/VPS13B/LPL/AGT/MAP2K6/DENND5B/NRIP1/AQP9/OSBPL8/FZD4/APOL4/GRAMD1A/AGTR1/ABCA3/PPARG/APOB/VPS13C/PTGS2/ATP11C/APOLD1/RNF213/VPS13D/NPC1L1/SLC2A1/ATP11A/SCP2/LRP6/LDLR/ACACB/ABCA7/ESYT1/NFKBIA/FABP5/PDZD8/ANO9/SLC27A3/VPS53/PLSCR4/ITGB3/SLC27A2/SREBF2/STAT5B/ATP8B2/ATG2A/EDN1/SLC4A1/ATP9B/MOSPD2/CIDEA/XKR6/CPT1B/ABCD2/PTCH1/ATP9A/VAPB/FABP4/SIRT1/ABCA8/UGCG/ABCA1/NOS2/ABCB11/CIDEB/ANO3/ABCD1/FURIN/CHKA/NPC1/RXRA/ATG2B
GOBP_LIPID_MODIFICATION	2.31798189255732e-05	0.00118753872327121	0.575610261071129	0.38737736273835	1.74762439344096	170	PPARA/PTEN/ADIPOQ/HADH/MAPK14/PLIN5/PLPP3/PRKAG2/INPP5F/GCDH/DGKD/HADHA/ETFA/ECI1/OCRL/GBA2/RNF213/INPPL1/FMO2/MTMR4/SCP2/LONP2/ECI2/ACADM/ACACB/MTMR2/IVD/TYSND1/MTMR3/SLC27A2/DGKA/CYGB/AUH/ADIPOR1/CPT1B/ABCD2/MLYCD/PEX13/ABCB11/IRS1/ABCD1/PLPP2/INPP5B/TWIST1/INPP4B/ADH4/SAMD1/CPT2/MTM1/HSD17B10/ECHS1/HADHB/PPARGC1A/CYP3A5
GOBP_LIPID_OXIDATION	0.000245287089446035	0.0060908788996625	0.49849310876659	0.409754504786047	1.72317372713888	104	PPARA/ADIPOQ/HADH/MAPK14/PLIN5/PRKAG2/GCDH/HADHA/ETFA/ECI1/FMO2/SCP2/LONP2/ECI2/ACADM/ACACB/IVD/TYSND1/SLC27A2/CYGB/AUH/ADIPOR1/CPT1B/ABCD2/MLYCD/PEX13/ABCB11/IRS1/ABCD1/TWIST1/ADH4/SAMD1/CPT2/HSD17B10/ECHS1/HADHB/PPARGC1A/ETFDH
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	0.000546654938090283	0.0106850184083751	0.477270815362862	-0.33110280734435	-1.53101423120179	281	CLU/C1QC/C1QA/HAVCR2/HLA-DRA/C1QB/HFE/FCGR2B/IL18/CD1E/HLA-DRB1/FCER1G/CD74/LILRB4/IL4I1/PRDX1/CD1C/FCER1A/C1S/ERCC1/FOXJ1/P2RX7/NLRP3/NCKAP1L/LGALS9/B2M/C2/LAMP1/BTK/KLRB1/CTSH/FADD/ARRB2/TREM2/FCER2/LEP/C1RL/MAD2L2/MYD88/IL20RB/NDFIP1/ULBP3/CD46/GZMB/CD70/HPRT1/CLEC4G/IL12A/LIG4/TFRC/HLA-E/SLAMF7/MR1/HLA-A/LILRB1/C1R/ZP3/TRPM4/BATF/IGHG4
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	8.19113809394772e-05	0.00304322664910256	0.538434096309916	-0.695829776859948	-2.02730159666158	22	ATP6AP2/GRN/ATP6V1F/CREG1/CCDC115/RNASEK/ATP6V0B/PPT1/CLN5/TMEM9
GOBP_LYTIC_VACUOLE_ORGANIZATION	1.0959122711511e-05	0.000740806253290614	0.593325476396405	-0.477453032678055	-1.91804272331752	98	ATP6AP2/GRN/HEXA/ATP6V1F/HPS1/CREG1/P2RX7/BECN1/CHMP3/HEXB/CCDC115/CHMP2A/CHMP4B/TPP1/GAA/CHMP1B/RNASEK/ATP6V0B/CLN8/PPT1/AKTIP/LIPA/FNIP1/VPS33B/CLN5/NAGPA/RAB7A/TMEM9/TMEM175/TMEM165/ACP2/RAB7B/HOOK2/LAPTM5/SCARB2/MFSD8/CHMP4C/CHMP4A/ATP6V1D/RAB39A/RAB14/AP3B1
GOBP_MACROPHAGE_CHEMOTAXIS	1.28510499560636e-05	0.000801872565848226	0.593325476396405	-0.638400387518224	-2.09102256142413	37	MIF/MAPK3/SLAMF8/CCL3/CSF1R/C3AR1/CYP19A1/MMP2/RARRES2/THBS1/TRPV4/CCL2/SAA1
GOBP_MACROPHAGE_MIGRATION	4.449185390389e-05	0.0020050171569466	0.557332238758646	-0.549493402271576	-1.98668797764818	55	MIF/MAPK3/SLAMF8/CD9/CCL3/CSF1R/C3AR1/CYP19A1/MMP2/RARRES2/CD200R1/TREM2/THBS1/TRPV4/CCL2/SAA1
GOBP_MAINTENANCE_OF_CELL_NUMBER	1.33735925930127e-05	0.000813615939377412	0.593325476396405	0.402076338922286	1.81659243953646	167	FGF10/CNOT1/SMC1A/BRAF/IGF1/NIPBL/OGT/MYC/BCL9L/MED14/TET1/MED12/RIF1/FUT10/ZHX2/SRRT/LDB1/CUL4A/PCM1/HOOK3/PIWIL2/SMARCA2/FOXO1/PHF10/SMC5/SAV1/ARID4B/NCOA3/FZD7/RAF1/KLF4/LBH/LRP5/DPF2/PHF19/TAF5L/HDAC1/ELAVL1/SAP130/ARID1A/NOTCH1/SMC3/MCPH1/DDX6/PADI4/RBBP4/ZIC1/SOX2/SIN3A/BCL9/HDAC2/TCF15/SMARCC1/ZNF322/ING1/DLL1/KDM4C/SALL4/CDH2/ASPM/SAP30L/TP63/JAG1/SMARCE1
GOBP_MAINTENANCE_OF_LOCATION	0.000874871128646118	0.0143366928724601	0.477270815362862	-0.316808421671561	-1.47759875355478	311	FTH1/FTL/CES1/ARL2/PLA2G4C/TRDN/HEXA/TXN/MSR1/TMSB4X/MYZAP/NPC2/CYBA/SCIN/GSTO1/BDH2/CCL3/CCL19/PLIN3/GM2A/TMSB10/CD4/P2RX7/HTR2B/JPH2/HEXB/CXCL9/PARK7/FKBP1A/KDELR2/GAA/GPAA1/OS9/APLNR/KDELR3/CALM1/CAV1/NBL1/NOL3/P2RY6/ARL2BP/TSPO/CXCL10/NFKBIB/TREM2/LEP/ATP2A1/IKBKE/BAX/LIPA/RASA3/SCARB1/FASLG/LHCGR/CALM2/SLC8B1/THY1/TRPM2/CCL21/RYR1/JPH4/PDIA2/ARHGAP21/F2R/ALKBH7/CDK5/NRROS/GSN/KEAP1/YWHAB/FKBP1B/CASQ1/PKD2/XCR1/SKP1/PINK1/CIDEC/HTR2A/DBN1/HRC/MIR34A/MCOLN2/DRD1
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	6.40721745359488e-06	0.000537653919769763	0.610526878385931	-0.401597331647702	-1.79547116384878	210	FTH1/FTL/ARL2/TRDN/HEXA/TXN/TMSB4X/MYZAP/CYBA/SCIN/GSTO1/BDH2/CCL3/CCL19/GM2A/TMSB10/CD4/P2RX7/HTR2B/JPH2/HEXB/CXCL9/PARK7/FKBP1A/KDELR2/GAA/GPAA1/OS9/APLNR/KDELR3/CALM1/CAV1/NOL3/P2RY6/ARL2BP/TSPO/CXCL10/ATP2A1/BAX/RASA3/FASLG/LHCGR/CALM2/SLC8B1/THY1/TRPM2/CCL21/RYR1/JPH4/PDIA2/ARHGAP21/F2R/CDK5/GSN/FKBP1B/CASQ1/PKD2/XCR1/SKP1/PINK1/HTR2A/DBN1/HRC/MCOLN2/DRD1
GOBP_MAMMARY_GLAND_DEVELOPMENT	0.00345498935703393	0.0366349307204447	0.431707695803346	0.353247089090926	1.5319388514211	120	ESR1/NCOA1/WNT3/ROBO1/FGF10/NR3C1/VEGFA/GLI3/NCOR2/CREB1/FASN/ATP7B/XBP1/RREB1/ZBTB7B/ARHGAP5/LATS1/STAT5B/HIF1A/LEF1/LBH/LRP5/BCL2L11/ARHGAP35/PTCH1/TGFA/PHB2/AREG/VDR/PRLR/ATP7A/ZNF703/JAK2/MSX2/SOCS2/SCRIB
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	0.0016086425482552	0.0219923125908935	0.45505986738723	0.302629993623726	1.42177258780198	229	SPRY2/PTEN/FGF10/SEMA4B/IGF1/AGT/SEMA4G/ADAM8/LRG1/PHLDB2/USF3/EPB41L5/TMEM100/BCL9L/IL17RD/SPRY1/CLASP2/AMER1/EFNB1/DLG5/RDH10/SEMA4D/SEMA4F/LRP6/SEMA4C/AKNA/TNXB/HEY1/PPP3R1/TRIM28/CUL7/CLASP1/ROCK1/SEMA4A/GSK3B/DDX17/HIF1A/LEF1/EDN1/PTK2/SEMA3F/ADIPOR1/TCF21/RET/BCL2/SPRED2/FBXL17/EPHA4/NOTCH1/TWIST1/FERMT2/ZFP64/CITED2/ZNF703/MTOR/KITLG/MSX2/SIX1/LIMS1/TRIM62/SFRP2/TCF7L2/HDAC2/AXIN2/EPHA3
GOBP_MESENCHYME_DEVELOPMENT	0.000608234372212104	0.0113856795752166	0.477270815362862	0.299932420196001	1.43794176256988	276	SPRY2/PTEN/ROBO1/FGF10/SEMA4B/IGF1/MESP1/AGT/SEMA4G/ADAM8/LRG1/PHLDB2/USF3/MYC/EPB41L5/SIX4/TMEM100/BCL9L/IL17RD/SPRY1/CLASP2/AMER1/EFNB1/DLG5/RDH10/SEMA4D/SEMA4F/LRP6/SEMA4C/AKNA/BMPR2/PRICKLE1/TNXB/HEY1/PPP3R1/TRIM28/CUL7/CLASP1/ROCK1/SEMA4A/GSK3B/TEAD2/DDX17/HIF1A/LEF1/EDN1/PTK2/SEMA3F/ADIPOR1/TCF21/RET/MDM4/BCL2/SPRED2/FBXL17/EPHA4/NOTCH1/TWIST1/FERMT2/ZFP64/CITED2/ZNF703/MTOR/BNC2/KITLG/MSX2/SIX1/LIMS1/TRIM62/SFRP2/TCF7L2/HDAC2/TCF15/AXIN2/EPHA3
GOBP_METHYLATION	0.00459461294166517	0.0441936387096529	0.407017918923954	0.291105010984175	1.38011807314217	248	ATRX/NSD1/KMT2C/HCFC1/BAZ2A/KMT2B/MECP2/PHF20/SETD2/OGT/KMT2D/SMARCA5/AUTS2/WDR5/KMT2A/ASH1L/METTL16/MTR/WDR6/PRMT7/ATF7IP/PRMT5/KANSL1/ASH2L/SETD1A/METTL9/KMT2E/EHMT1/CARM1/PARP1/ARID4B/RBM15/PRDM11/HEMK1/PRDM1/SETD1B/TGS1/DOT1L/BMI1/PRMT2/TYW3/TRMT5/PRDM5/SETD5/RLF/DALRD3/TRMT44/TRDMT1/RNMT/HSD17B10/SMYD4/PRDM10/NDUFAF7/DNMT1/DNMT3A/SUV39H1/KMT5B/PRDM2/KAT8/SETD9
GOBP_MICROTUBULE_ANCHORING	0.00235013461763167	0.028185957790047	0.431707695803346	0.616554356931882	1.88657715524619	22	CEP350/CLASP2/PCM1/HOOK3/NIN/CLASP1/GCC2/GSK3B
GOBP_MICROTUBULE_BASED_PROTEIN_TRANSPORT	0.00227427927919815	0.0276370049594666	0.431707695803346	-0.711187311539659	-1.81092404302713	13	HSPB1/SPAG17/CLIP3/BAG3
GOBP_MIRNA_METABOLIC_PROCESS	0.00149219798651088	0.0211985890324213	0.45505986738723	0.411242658816024	1.68755786513486	91	ESR1/PPARA/NR3C1/AGO2/MYC/PPARG/ZSWIM8/OIP5-AS1/ZNF512B/NCOR2/DICER1/FOXO3/XIST/KHSRP/RC3H2/DROSHA/SREBF2/NFATC4/DDX17/KLF4/HIF1A/SRF/TWIST1/ETS1/NFATC3/EGFR/YY1/RELA/SMAD4/AGO4/GAS5/PARN/PPARD/JUN/NCOR1/GATA6
GOBP_MIRNA_PROCESSING	0.00546204809863547	0.0496506870562379	0.407017918923954	0.469551293621014	1.66859587868592	42	ADAR/AGO2/MECP2/ZC3H7B/SRRT/DICER1/DROSHA/DDX3X/NUP155/HNRNPA2B1/PUM2/SRSF3
GOBP_MITOTIC_CYTOKINETIC_PROCESS	0.00106513495238811	0.0166688482741896	0.45505986738723	-0.592999786673033	-1.82238772478919	27	RHOA/CHMP3/CEP55/CHMP2A/CHMP4B/CHMP1B/IQGAP3/ARF1/IQGAP2/MITD1/CHMP4C/CHMP4A/CHMP7/CHMP6/KIF20A/CHMP5
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	0.00527735397429165	0.0484620411186367	0.407017918923954	-0.434830232579332	-1.60164314027698	59	BIRC5/BECN1/CHMP3/CEP55/RMDN1/EML3/CENPE/CHMP2A/CHMP4B/CHMP1B/KIF2C/BOD1/KIF18A/CCNB1/MAD1L1/CHMP4C/MAPRE1/CHMP4A/NUDC/CDT1/CHMP7/AURKB/CDCA8/CHMP6/NDC80/DCTN2/MIS12/NUF2/CHMP5/RAB11A
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	0.000183458824054205	0.00523478877043404	0.518848077743792	0.403971525236027	1.73618139005002	118	LPIN1/PPARA/LPIN2/ADIPOQ/HADH/PLIN5/LDHD/GCDH/PCCA/HADHA/ETFA/ECI1/ABHD3/PCK1/DCXR/SCP2/LONP2/ECI2/ACADM/ACACB/IVD/CYP4F3/TYSND1/PCCB/SLC27A2/AUH/CPT1B/ABCD2/PCK2/ABHD2/MLYCD/PEX13/ABCB11/IRS1/ABCD1/TWIST1
GOBP_MONOCYTE_CHEMOTAXIS	5.19688767066572e-05	0.00223834091089647	0.557332238758646	-0.54659197231565	-1.976197886252	55	SLAMF8/CCL22/FOLR2/AIF1/CCL13/ANXA1/CCL3/CCL19/PLA2G7/CCL18/LGMN/NBL1/TNFRSF11A/CXCL10/SERPINE1/PTPRO/CCL2/GREM1/CCL15/CCL21/CCL14/CCR1
